Linux 3.13.0-55-generic (hp13-HP-EliteDesk-800-G1-SFF) 	25/06/15 	_x86_64_	(8 CPU)

13:31:05        CPU     %user     %nice   %system   %iowait    %steal     %idle
13:38:15        all     79,95      0,00     15,16      0,00      0,00      4,89
13:38:16        all     84,54      0,00     12,59      0,00      0,00      2,87
13:38:17        all     84,36      0,00     14,27      0,00      0,00      1,38
13:38:18        all     84,14      0,00     12,61      0,00      0,00      3,25
13:38:19        all     86,84      0,00     10,90      0,00      0,00      2,26
13:38:20        all     93,12      0,00      4,50      0,00      0,00      2,38
13:38:21        all     83,96      0,00     12,94      0,00      0,00      3,11
13:38:22        all     82,52      0,00     14,86      0,00      0,00      2,62
13:38:23        all     86,23      0,00     12,52      0,00      0,00      1,25
13:38:24        all     80,90      0,00     14,70      0,00      0,00      4,40
13:38:25        all     84,94      0,00     12,55      0,00      0,00      2,51
13:38:26        all     84,48      0,00     12,02      0,00      0,00      3,50
13:38:27        all     94,44      0,00      3,41      0,00      0,00      2,15
13:38:28        all     85,27      0,00     12,86      0,00      0,00      1,87
13:38:29        all     84,73      0,00     12,89      0,00      0,00      2,38
13:38:30        all     82,75      0,00     12,88      0,00      0,00      4,38
13:38:31        all     83,00      0,00     13,75      0,00      0,00      3,25
13:38:32        all     83,98      0,00     12,27      0,00      0,00      3,75
13:38:33        all     84,75      0,00     14,12      0,00      0,00      1,12
13:38:34        all     96,73      0,00      2,01      0,00      0,00      1,26
13:38:35        all     81,50      0,00     12,25      0,00      0,00      6,25
13:38:36        all     82,67      0,00     14,46      0,00      0,00      2,87
13:38:37        all     84,61      0,00     12,52      0,00      0,00      2,88
13:38:38        all     83,31      0,00     14,07      0,12      0,00      2,49
13:38:39        all     86,86      0,00     12,39      0,00      0,00      0,75
13:38:40        all     81,90      0,00     13,98      0,00      0,00      4,12
13:38:41        all     90,35      0,00      5,01      0,00      0,00      4,64
13:38:42        all     85,04      0,00      9,73      0,00      0,00      5,24
13:38:43        all     83,62      0,00     13,88      0,00      0,00      2,50
13:38:44        all     85,00      0,00     12,38      0,00      0,00      2,62
13:38:45        all     83,56      0,00     14,30      0,00      0,00      2,13
13:38:46        all     81,48      0,00     13,02      0,00      0,00      5,51
13:38:47        all     84,04      0,00     13,84      0,00      0,00      2,12
13:38:48        all     90,61      0,00      6,26      0,00      0,00      3,13
13:38:49        all     88,96      0,00      8,28      0,00      0,00      2,76
13:38:50        all     83,50      0,00     13,88      0,00      0,00      2,62
13:38:51        all     84,27      0,00     12,48      0,00      0,00      3,25
13:38:52        all     84,12      0,00     13,63      0,00      0,00      2,25
13:38:53        all     83,00      0,00     13,12      0,00      0,00      3,88
13:38:54        all     84,50      0,00     13,12      0,00      0,00      2,38
13:38:55        all     91,90      0,00      6,86      0,00      0,00      1,25
13:38:56        all     90,48      0,00      7,89      0,00      0,00      1,63
13:38:57        all     83,00      0,00     14,25      0,00      0,00      2,75
13:38:58        all     85,62      0,00     12,00      0,00      0,00      2,38
13:38:59        all     82,33      0,00     14,04      0,00      0,00      3,63
13:39:00        all     82,58      0,00     12,91      0,00      0,00      4,51
13:39:01        all     83,92      0,00     13,09      0,00      0,00      2,99
13:39:02        all     90,98      0,00      6,52      0,00      0,00      2,51
13:39:03        all     90,85      0,00      7,52      0,00      0,00      1,63
13:39:04        all     84,61      0,00     13,77      0,00      0,00      1,63
13:39:05        all     84,27      0,00     12,73      0,00      0,00      3,00
13:39:06        all     82,10      0,00     14,39      0,00      0,00      3,50
13:39:07        all     83,73      0,00     14,02      0,00      0,00      2,25
13:39:08        all     85,52      0,00     12,11      0,00      0,00      2,37
13:39:09        all     91,10      0,00      6,77      0,00      0,00      2,13
13:39:10        all     90,36      0,00      7,63      0,00      0,00      2,00
13:39:11        all     80,08      0,00     14,16      0,00      0,00      5,76
13:39:12        all     83,75      0,00     12,38      0,00      0,00      3,88
13:39:13        all     82,81      0,00     14,30      0,00      0,00      2,89
13:39:14        all     83,38      0,00     14,50      0,25      0,00      1,88
13:39:15        all     84,12      0,00     12,12      0,00      0,00      3,75
13:39:16        all     93,12      0,00      4,76      0,00      0,00      2,13
13:39:17        all     87,84      0,00      9,40      0,00      0,00      2,76
13:39:18        all     84,11      0,00     13,52      0,00      0,00      2,38
13:39:19        all     83,62      0,00     13,75      0,00      0,00      2,62
13:39:20        all     86,28      0,00     12,09      0,00      0,00      1,62
13:39:21        all     81,35      0,00     14,14      0,00      0,00      4,51
13:39:22        all     85,09      0,00     12,16      0,00      0,00      2,76
13:39:23        all     90,89      0,00      5,99      0,00      0,00      3,12
13:39:24        all     89,24      0,00      8,51      0,00      0,00      2,25
13:39:25        all     82,65      0,00     14,23      0,00      0,00      3,12
13:39:26        all     83,27      0,00     13,86      0,12      0,00      2,75
13:39:27        all     84,13      0,00     12,47      0,00      0,00      3,40
13:39:28        all     83,77      0,00     13,98      0,00      0,00      2,25
13:39:29        all     80,77      0,00     12,36      0,50      0,00      6,37
13:39:30        all     92,27      0,00      5,36      0,00      0,00      2,37
13:39:31        all     88,72      0,00      7,77      0,00      0,00      3,51
13:39:32        all     83,73      0,00     13,64      0,00      0,00      2,63
13:39:33        all     82,38      0,00     14,37      0,00      0,00      3,25
13:39:34        all     82,50      0,00     12,62      0,00      0,00      4,88
13:39:35        all     83,27      0,00     14,36      0,00      0,00      2,37
13:39:36        all     85,46      0,00     12,16      0,00      0,00      2,38
13:39:37        all     92,40      0,00      5,60      0,00      0,00      1,99
13:39:38        all     89,86      0,00      8,01      0,00      0,00      2,13
13:39:39        all     81,62      0,00     14,12      0,00      0,00      4,25
13:39:40        all     82,58      0,00     14,41      0,00      0,00      3,01
13:39:41        all     83,44      0,00     12,42      0,00      0,00      4,14
13:39:42        all     83,71      0,00     13,91      0,00      0,00      2,38
13:39:43        all     84,41      0,00     12,22      0,00      0,00      3,37
13:39:44        all     90,23      0,00      6,27      0,00      0,00      3,51
13:39:45        all     87,39      0,00      8,86      0,00      0,00      3,75
13:39:46        all     78,47      0,00     12,77      0,00      0,00      8,76
13:39:47        all     83,25      0,00     14,25      0,00      0,00      2,50
13:39:48        all     84,38      0,00     12,38      0,00      0,00      3,25
13:39:49        all     82,46      0,00     14,29      0,00      0,00      3,26
13:39:50        all     83,23      0,00     12,02      0,00      0,00      4,76
13:39:51        all     85,70      0,00      7,03      0,00      0,00      7,28
13:39:52        all     89,78      0,00      8,35      0,00      0,00      1,87
13:39:53        all     83,62      0,00     12,25      0,00      0,00      4,12
13:39:54        all     82,65      0,00     13,86      0,12      0,00      3,37
13:39:55        all     78,05      0,00     12,47      0,00      0,00      9,48
13:39:56        all     79,62      0,00     14,25      0,00      0,00      6,12
13:39:57        all     82,23      0,00     13,27      0,00      0,00      4,51
13:39:58        all     90,29      0,00      6,72      0,00      0,00      2,99
13:39:59        all     90,70      0,00      7,79      0,00      0,00      1,51
13:40:00        all     82,44      0,00     12,70      0,00      0,00      4,86
13:40:01        all     80,90      0,00     14,36      0,00      0,00      4,74
13:40:02        all     84,23      0,00     12,14      0,00      0,00      3,63
13:40:03        all     79,35      0,00     14,27      0,00      0,00      6,38
13:40:04        all     79,85      0,00     14,14      0,00      0,00      6,01
13:40:05        all     91,74      0,00      5,13      0,00      0,00      3,13
13:40:06        all     87,59      0,00      9,52      0,13      0,00      2,76
13:40:07        all     84,36      0,00     12,52      0,00      0,00      3,13
13:40:08        all     83,35      0,00     14,14      0,00      0,00      2,50
13:40:09        all     81,62      0,00     12,62      0,00      0,00      5,75
13:40:10        all     81,58      0,00     14,16      0,00      0,00      4,26
13:40:11        all     79,22      0,00     14,64      0,00      0,00      6,13
13:40:12        all     89,28      0,00      8,07      0,00      0,00      2,65
13:40:13        all     90,12      0,00      6,50      0,00      0,00      3,38
13:40:14        all     83,12      0,00     12,12      0,00      0,00      4,75
13:40:15        all     82,23      0,00     14,02      0,00      0,00      3,75
13:40:16        all     81,58      0,00     13,66      0,00      0,00      4,76
13:40:17        all     81,42      0,00     14,59      0,00      0,00      3,99
13:40:18        all     79,65      0,00     13,82      0,00      0,00      6,53
13:40:19        all     88,28      0,00      7,86      0,00      0,00      3,87
13:40:20        all     91,95      0,00      5,79      0,00      0,00      2,26
13:40:21        all     84,25      0,00     12,38      0,00      0,00      3,38
13:40:22        all     82,75      0,00     13,50      0,00      0,00      3,75
13:40:23        all     82,08      0,00     13,78      0,00      0,00      4,14
13:40:24        all     81,10      0,00     13,14      0,00      0,00      5,76
13:40:25        all     84,23      0,00     14,02      0,00      0,00      1,75
13:40:26        all     84,16      0,00     12,59      0,00      0,00      3,24
13:40:27        all     94,98      0,00      2,89      0,00      0,00      2,13
13:40:28        all     80,27      0,00     12,11      0,00      0,00      7,62
13:40:29        all     83,17      0,00     14,21      0,12      0,00      2,49
