# time,value
6100,Infinity
6105,Infinity
6110,Infinity
6115,Infinity
6120,Infinity
6125,Infinity
6130,Infinity
6135,Infinity
6140,Infinity
6145,Infinity
6150,Infinity
6155,Infinity
6160,Infinity
6165,Infinity
6170,Infinity
6175,Infinity
6180,Infinity
6185,Infinity
6190,Infinity
6195,Infinity
6200,Infinity
6205,Infinity
6210,Infinity
6215,Infinity
6220,Infinity
6225,Infinity
6230,Infinity
6235,Infinity
6240,Infinity
6245,Infinity
6250,Infinity
6255,Infinity
6260,Infinity
6265,Infinity
6270,Infinity
6275,Infinity
6280,Infinity
6285,Infinity
6290,Infinity
6295,Infinity
6300,Infinity
6305,Infinity
6310,Infinity
6315,Infinity
6320,Infinity
6326,Infinity
6331,Infinity
6336,Infinity
6341,Infinity
6346,Infinity
6351,Infinity
6356,Infinity
6361,Infinity
6366,Infinity
6371,Infinity
6376,Infinity
6381,Infinity
6386,Infinity
6391,Infinity
6396,Infinity
6401,Infinity
6406,Infinity
6411,Infinity
6416,Infinity
6421,Infinity
6426,Infinity
6431,Infinity
6436,Infinity
6441,Infinity
6446,Infinity
6451,Infinity
6456,Infinity
6461,Infinity
6466,Infinity
6471,Infinity
6476,Infinity
6481,Infinity
6486,Infinity
6491,Infinity
6496,Infinity
6501,Infinity
6506,Infinity
6511,Infinity
6516,Infinity
6521,Infinity
6526,Infinity
6531,Infinity
6536,Infinity
6541,Infinity
6546,Infinity
6551,Infinity
6556,Infinity
6561,Infinity
6566,Infinity
6571,Infinity
6576,Infinity
6581,Infinity
6586,Infinity
6591,Infinity
6596,Infinity
6601,Infinity
6606,Infinity
6611,Infinity
6616,Infinity
6621,Infinity
6626,Infinity
6631,Infinity
6636,Infinity
6641,Infinity
6646,Infinity
6651,Infinity
6656,Infinity
6661,Infinity
6666,Infinity
6671,Infinity
6676,Infinity
6681,Infinity
6686,Infinity
6691,Infinity
6696,Infinity
6701,Infinity
6706,Infinity
6711,Infinity
6716,Infinity
6721,Infinity
6726,Infinity
6731,Infinity
6736,Infinity
6741,Infinity
6746,Infinity
6751,Infinity
6756,Infinity
6761,Infinity
6766,Infinity
6771,Infinity
6776,Infinity
6781,Infinity
6786,Infinity
6791,Infinity
6797,Infinity
6802,Infinity
6807,Infinity
6812,Infinity
6817,Infinity
6822,Infinity
6827,Infinity
6832,Infinity
6837,Infinity
6842,Infinity
6847,Infinity
6852,Infinity
6857,Infinity
6862,Infinity
6867,Infinity
6872,Infinity
6877,Infinity
6882,Infinity
6887,Infinity
6892,Infinity
6897,Infinity
6902,Infinity
6907,Infinity
6912,Infinity
6917,Infinity
6922,Infinity
6927,Infinity
6932,Infinity
6937,Infinity
6942,Infinity
6947,Infinity
6952,Infinity
6957,Infinity
6962,Infinity
6967,Infinity
6972,Infinity
6977,Infinity
6982,Infinity
6987,Infinity
6992,Infinity
6997,Infinity
7002,Infinity
7007,Infinity
7012,Infinity
7017,Infinity
7022,Infinity
7027,Infinity
7032,Infinity
7037,Infinity
7042,Infinity
7047,Infinity
7052,Infinity
7057,Infinity
7062,Infinity
7067,Infinity
7072,Infinity
7077,Infinity
7082,Infinity
7087,Infinity
7092,Infinity
7097,Infinity
7102,Infinity
7107,Infinity
7112,Infinity
7117,Infinity
7122,Infinity
7127,Infinity
7132,Infinity
7137,Infinity
7142,Infinity
7147,Infinity
7152,Infinity
7157,Infinity
7162,Infinity
7167,Infinity
7172,Infinity
7177,Infinity
7182,Infinity
7187,Infinity
7192,Infinity
7197,Infinity
7202,Infinity
7207,Infinity
7212,Infinity
7217,Infinity
7222,Infinity
7227,Infinity
7232,Infinity
7237,Infinity
7242,Infinity
7247,Infinity
7252,Infinity
7257,Infinity
7262,Infinity
7267,Infinity
7272,Infinity
7277,Infinity
7282,Infinity
7287,Infinity
7292,Infinity
7297,Infinity
7302,Infinity
7307,Infinity
7312,Infinity
7317,Infinity
7322,Infinity
7327,Infinity
7332,Infinity
7337,Infinity
7342,Infinity
7347,Infinity
7352,Infinity
7357,Infinity
7362,Infinity
7367,Infinity
7372,Infinity
7377,Infinity
7382,Infinity
7387,Infinity
7392,Infinity
7397,Infinity
7402,Infinity
7407,Infinity
7412,Infinity
7417,Infinity
7422,Infinity
7428,Infinity
7433,Infinity
7438,Infinity
7443,Infinity
7448,Infinity
7453,Infinity
7458,Infinity
7463,Infinity
7468,Infinity
7473,Infinity
7478,Infinity
7483,Infinity
7488,Infinity
7493,Infinity
7498,Infinity
7503,Infinity
7508,Infinity
7513,Infinity
7518,Infinity
7523,Infinity
7528,Infinity
7533,Infinity
7538,Infinity
7543,Infinity
7548,Infinity
7553,Infinity
7558,Infinity
7563,Infinity
7568,Infinity
7573,Infinity
7578,Infinity
7583,Infinity
7588,Infinity
7593,Infinity
7598,Infinity
7603,Infinity
7608,Infinity
7613,Infinity
7618,Infinity
7623,Infinity
7628,Infinity
7633,Infinity
7638,Infinity
7643,Infinity
7648,Infinity
7653,Infinity
7658,Infinity
7663,Infinity
7668,Infinity
7673,Infinity
7678,Infinity
7683,Infinity
7688,Infinity
7693,Infinity
7698,Infinity
7703,Infinity
7708,Infinity
7713,Infinity
7718,Infinity
7723,Infinity
7728,Infinity
7733,Infinity
7738,Infinity
7743,Infinity
7748,Infinity
7753,Infinity
7758,Infinity
7763,Infinity
7768,Infinity
7773,Infinity
7778,Infinity
7783,Infinity
7788,Infinity
7793,Infinity
7798,Infinity
7803,Infinity
7808,Infinity
7813,Infinity
7818,Infinity
7823,Infinity
7828,Infinity
7833,Infinity
7838,Infinity
7843,Infinity
7848,Infinity
7853,Infinity
7858,Infinity
7863,Infinity
7868,Infinity
7873,Infinity
7878,Infinity
7883,Infinity
7888,Infinity
7893,Infinity
7898,Infinity
7903,Infinity
7908,Infinity
7913,Infinity
7918,Infinity
7923,Infinity
7928,Infinity
7933,Infinity
7939,Infinity
7944,Infinity
7949,Infinity
7954,Infinity
7959,Infinity
7964,Infinity
7969,Infinity
7974,Infinity
7979,Infinity
7984,Infinity
7989,Infinity
7994,Infinity
7999,Infinity
8004,Infinity
8009,Infinity
8014,Infinity
8019,Infinity
8024,Infinity
8029,Infinity
8034,Infinity
8039,Infinity
8044,Infinity
8049,Infinity
8054,Infinity
8059,Infinity
8064,Infinity
8069,Infinity
8074,Infinity
8079,Infinity
8084,Infinity
8089,Infinity
8094,Infinity
8099,Infinity
8104,Infinity
8109,Infinity
8114,Infinity
8119,Infinity
8124,Infinity
8129,Infinity
8134,Infinity
8139,Infinity
8144,Infinity
8149,Infinity
